00:1f:45:81:5f:5a,a0:cf:5b:3f:a6:91,a0:cf:5b:3f:a6:92,a0:cf:5b:3f:a6:94,86:ba:c7:cd:ee:1e,a0:cf:5b:3d:e3:ad,a0:cf:5b:3d:e3:ae,00:1f:45:96:93:db,a0:cf:5b:3d:e3:ab,64:70:02:3e:ab:2f,a0:cf:5b:3f:87:4b,a0:cf:5b:3f:87:4d,a0:cf:5b:3f:87:4e,6c:62:6d:16:1a:51,40:61:86:a7:92:e6,a0:cf:5b:0e:37:62,a0:cf:5b:0e:37:61,a0:cf:5b:0e:37:64,00:1f:45:81:5f:58,00:1f:45:81:5f:59,a0:cf:5b:3f:91:7e,00:0b:6b:84:b4:91,00:26:99:8b:86:c4,00:26:99:8b:86:c5,00:26:99:8b:86:c0,00:26:99:8b:86:c1,a0:cf:5b:0e:37:6e,00:26:99:8b:86:c3,64:ae:0c:bf:c6:64,64:ae:0c:bf:c6:61,00:0b:6b:db:08:fc,64:ae:0c:bf:c6:62,a0:cf:5b:0e:37:6b,00:0b:6b:84:b5:e3,84:c9:b2:aa:16:8c,a0:cf:5b:3d:a0:94,02:6f:81:fc:85:98,a0:cf:5b:3d:a0:91,a0:cf:5b:3d:a0:92,a0:cf:5b:0e:d9:9b,00:1f:45:81:6d:ca,a0:cf:5b:0e:37:6d,a0:cf:5b:0e:d9:9e,a0:cf:5b:0e:d9:9d,64:70:02:3e:aa:11,a0:cf:5b:3e:e0:91,a0:cf:5b:3e:e0:92,a0:cf:5b:3e:e0:94,00:0b:6b:db:08:e2,64:70:02:3e:ab:30,02:6f:81:fc:8a:58,a0:cf:5b:00:75:9e,a0:cf:5b:00:75:9d,00:1f:45:81:6d:c9,00:1f:45:81:6d:c8,a0:cf:5b:00:75:9b,8a:41:af:71:d8:37,64:70:02:3e:aa:d9,a0:cf:5b:3d:7d:a1,a0:cf:5b:3e:e0:9d,a0:cf:5b:3e:e0:9e,a2:05:43:d6:39:7a,00:0b:6b:db:08:ec,00:11:09:0c:52:8d,64:70:02:3e:aa:ef,02:2d:cd:07:25:07,a2:05:43:d0:23:80,a0:cf:5b:3d:e0:8b,02:9c:1c:e2:ce:24,a0:cf:5b:3d:e0:8d,a0:cf:5b:3d:e0:8e,00:0b:6b:84:b5:bc,00:0b:6b:db:08:c8,00:1f:45:81:49:59,64:70:02:3e:9f:63,a0:cf:5b:3d:7d:a2,02:6f:81:fb:ee:f0,a0:cf:5b:3e:e0:9b,a0:cf:5b:00:1d:8e,a0:cf:5b:00:1d:8d,a0:cf:5b:00:1d:8b,00:23:12:fc:66:8f,00:0b:6b:db:08:f9,00:12:bf:b3:78:f4,a0:cf:5b:3d:7d:a4,00:0b:6b:db:08:cb,a0:cf:5b:3f:bd:fb,00:1f:45:81:49:58,a0:cf:5b:3f:bd:fe,a0:cf:5b:9f:68:6b,a0:cf:5b:3d:9d:34,a0:cf:5b:3d:9d:32,a0:cf:5b:3d:9d:31,ba:eb:90:ee:1b:d2,a0:cf:5b:3f:91:7d,a0:cf:5b:9f:68:64,a0:cf:5b:3f:91:7b,a0:cf:5b:9f:68:62,a0:cf:5b:9f:68:61,00:1f:45:81:49:5a,a0:cf:5b:fa:41:dd,a0:cf:5b:fa:41:de,a0:cf:5b:fa:41:db,00:0b:6b:84:b2:96,00:17:9a:f9:b8:7b,a0:cf:5b:9f:68:6e,a0:cf:5b:9f:68:6d,10:9a:dd:8e:0e:77,a0:cf:5b:3f:bd:fd,00:0b:6b:db:09:02,a0:cf:5b:3f:bf:cd,a0:cf:5b:3f:bf:ce,a0:cf:5b:3f:bf:cb,a0:cf:5b:00:ee:eb,a0:cf:5b:00:ee:ee,a0:cf:5b:00:ee:ed,xcoordinate,ycoordinate,class
-100,-100,-100,-100,-100,-100,-100,-100,-100,-30,-82,-82,-82,-89,-100,-80,-85,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-85,-84,-83,-84,-39,-100,-100,-100,-100,-100,-100,-100,-21,-100,-100,-100,-100,-100,-90,-59,-100,-100,-82,-90,-82,-83,-82,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-86,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-77,-78,-100,-63,-66,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-68,-66,2.77,1.68,34
-100,-100,-100,-100,-100,-100,-100,-100,-100,-31,-82,-82,-82,-88,-100,-81,-79,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-85,-85,-84,-84,-39,-100,-100,-100,-100,-100,-100,-100,-21,-100,-100,-100,-100,-100,-90,-59,-100,-100,-82,-90,-83,-82,-82,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-86,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-79,-79,-100,-67,-66,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-67,-71,2.77,1.68,34
-100,-100,-100,-100,-100,-100,-100,-100,-100,-31,-82,-82,-82,-88,-100,-81,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-86,-85,-84,-84,-39,-100,-100,-100,-100,-100,-100,-100,-20,-100,-100,-100,-100,-100,-90,-59,-100,-100,-83,-90,-83,-83,-81,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-85,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-80,-79,-100,-63,-66,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-67,-68,2.77,1.68,34
-100,-100,-100,-100,-100,-100,-100,-100,-100,-31,-82,-82,-82,-89,-100,-83,-79,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-86,-85,-84,-82,-39,-100,-100,-100,-100,-100,-100,-100,-21,-100,-100,-100,-100,-100,-90,-59,-100,-100,-82,-90,-81,-83,-82,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-85,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-78,-78,-100,-63,-67,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-74,-68,2.77,1.68,34
-100,-100,-100,-100,-100,-100,-100,-100,-100,-31,-82,-82,-82,-89,-100,-81,-79,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-86,-85,-84,-84,-39,-100,-100,-100,-100,-100,-100,-100,-20,-100,-100,-100,-100,-100,-90,-59,-100,-100,-82,-90,-84,-83,-80,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-85,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-77,-100,-66,-63,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-69,-69,2.77,1.68,34
-100,-100,-100,-100,-100,-100,-100,-100,-100,-31,-81,-82,-82,-89,-100,-80,-80,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-84,-85,-84,-84,-38,-100,-100,-100,-100,-100,-100,-100,-21,-100,-100,-100,-100,-100,-90,-59,-100,-100,-82,-90,-83,-83,-81,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-85,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-78,-100,-63,-63,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-65,-69,2.77,1.68,34
-100,-100,-100,-100,-100,-100,-100,-100,-100,-30,-82,-82,-82,-89,-100,-80,-85,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-85,-85,-84,-82,-39,-100,-100,-100,-100,-100,-100,-100,-21,-100,-100,-100,-100,-100,-90,-59,-100,-100,-82,-90,-83,-83,-82,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-71,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-77,-100,-66,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-68,-65,2.77,1.68,34
-100,-100,-100,-100,-100,-80,-80,-100,-80,-35,-53,-53,-51,-100,-100,-69,-100,-69,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-80,-79,-83,-79,-76,-79,-87,-38,-100,-100,-100,-100,-100,-100,-100,-54,-81,-100,-78,-100,-100,-100,-37,-100,-100,-62,-89,-62,-61,-85,-100,-100,-61,-83,-100,-80,-100,-100,-100,-100,-89,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-74,-73,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-61,4.86,10.94,35
-100,-100,-100,-100,-100,-78,-77,-100,-75,-35,-52,-51,-53,-100,-100,-69,-100,-69,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-79,-79,-82,-79,-75,-79,-88,-38,-100,-100,-100,-100,-100,-100,-100,-53,-81,-100,-80,-100,-100,-100,-38,-100,-100,-60,-88,-62,-61,-84,-100,-100,-61,-84,-100,-79,-100,-100,-100,-100,-89,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-73,-74,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-61,-61,-60,4.86,10.94,35
-100,-100,-100,-100,-100,-80,-77,-100,-77,-35,-51,-51,-53,-100,-100,-72,-100,-69,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-80,-79,-82,-79,-79,-79,-87,-38,-100,-100,-100,-100,-100,-100,-100,-57,-81,-100,-78,-100,-100,-100,-37,-100,-100,-61,-89,-61,-62,-85,-100,-100,-63,-83,-100,-79,-100,-100,-100,-100,-89,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-73,-71,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-60,-61,-61,4.86,10.94,35
-100,-100,-100,-100,-100,-77,-76,-100,-80,-35,-53,-51,-53,-100,-100,-69,-100,-69,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-82,-82,-79,-75,-78,-88,-38,-100,-100,-100,-100,-100,-100,-100,-54,-81,-100,-78,-100,-100,-100,-37,-100,-100,-62,-89,-62,-63,-85,-100,-100,-62,-84,-100,-80,-100,-100,-100,-100,-89,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-74,-74,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-60,-61,-61,4.86,10.94,35
-100,-100,-100,-100,-100,-80,-76,-100,-77,-35,-51,-53,-53,-100,-100,-69,-100,-73,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-80,-79,-79,-79,-79,-75,-87,-38,-100,-100,-100,-100,-100,-100,-100,-56,-81,-100,-78,-100,-100,-100,-37,-100,-100,-62,-89,-61,-61,-83,-100,-100,-61,-84,-100,-79,-100,-100,-100,-100,-89,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-73,-74,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-61,-60,-61,4.86,10.94,35
-100,-100,-100,-100,-100,-80,-80,-100,-76,-35,-53,-53,-53,-100,-100,-72,-100,-69,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-79,-79,-81,-79,-75,-75,-87,-38,-100,-100,-100,-100,-100,-100,-100,-54,-81,-100,-79,-100,-100,-100,-36,-100,-100,-60,-89,-62,-61,-84,-100,-100,-61,-83,-100,-80,-100,-100,-100,-100,-89,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-74,-71,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-60,4.86,10.94,35
-100,-100,-100,-100,-100,-79,-80,-100,-77,-35,-53,-51,-51,-100,-100,-72,-100,-73,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-79,-79,-79,-79,-75,-75,-88,-38,-100,-100,-100,-100,-100,-100,-100,-54,-81,-100,-80,-100,-100,-100,-36,-100,-100,-61,-89,-61,-61,-86,-100,-100,-61,-83,-100,-80,-100,-100,-100,-100,-89,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-75,-74,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-61,-60,-60,4.86,10.94,35
-100,-100,-100,-100,-100,-76,-77,-100,-80,-35,-52,-53,-53,-100,-100,-69,-100,-73,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-80,-79,-79,-79,-75,-75,-86,-38,-100,-100,-100,-100,-100,-100,-100,-57,-81,-100,-81,-100,-100,-100,-36,-100,-100,-60,-88,-61,-62,-84,-100,-100,-61,-83,-100,-80,-100,-100,-100,-100,-89,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-75,-73,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-60,4.86,10.94,35
-100,-100,-100,-100,-100,-78,-75,-100,-76,-35,-52,-53,-53,-100,-100,-69,-100,-69,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-79,-80,-83,-79,-79,-75,-86,-38,-100,-100,-100,-100,-100,-100,-100,-54,-81,-100,-78,-100,-100,-100,-37,-100,-100,-61,-89,-60,-63,-84,-100,-100,-61,-83,-100,-79,-100,-100,-100,-100,-89,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-73,-73,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-61,-60,-59,4.86,10.94,35
-100,-100,-100,-100,-100,-77,-76,-100,-76,-35,-52,-51,-52,-100,-100,-69,-100,-69,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-79,-80,-82,-79,-76,-79,-87,-38,-100,-100,-100,-100,-100,-100,-100,-55,-81,-100,-78,-100,-100,-100,-37,-100,-100,-62,-89,-61,-60,-85,-100,-100,-62,-83,-100,-80,-100,-100,-100,-100,-89,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-74,-73,-89,-90,-100,-100,-100,-100,-100,-100,-100,-100,-61,-60,-61,4.86,10.94,35
-100,-100,-100,-100,-100,-51,-51,-100,-51,-36,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-86,-41,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-89,-57,-100,-100,-100,-100,-100,-100,-88,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-63,-64,-100,-89,-100,-100,-100,-61,-100,-100,-100,-100,-75,-77,-77,17.59,10.95,36
-100,-100,-100,-100,-100,-51,-51,-100,-51,-35,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-87,-40,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-89,-57,-100,-100,-100,-100,-100,-100,-88,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-63,-63,-100,-90,-100,-100,-100,-61,-100,-100,-100,-100,-76,-76,-75,17.59,10.95,36
-100,-100,-100,-100,-100,-51,-51,-100,-51,-33,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-85,-41,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-89,-56,-100,-100,-100,-100,-100,-100,-87,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-66,-62,-100,-89,-100,-100,-100,-61,-100,-100,-100,-100,-76,-76,-76,17.59,10.95,36
-100,-100,-100,-100,-100,-51,-51,-100,-51,-36,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-85,-40,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-89,-57,-100,-100,-100,-100,-100,-100,-88,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-62,-63,-100,-89,-100,-100,-100,-61,-100,-100,-100,-100,-76,-77,-76,17.59,10.95,36
-100,-100,-100,-100,-100,-51,-51,-100,-51,-32,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-86,-40,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-89,-56,-100,-100,-100,-100,-100,-100,-87,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-66,-63,-100,-90,-100,-100,-100,-60,-100,-100,-100,-100,-76,-76,-76,17.59,10.95,36
-100,-100,-100,-100,-100,-51,-51,-100,-49,-36,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-87,-40,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-89,-56,-100,-100,-100,-100,-100,-100,-86,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-66,-63,-100,-89,-100,-100,-100,-61,-100,-100,-100,-100,-75,-76,-76,17.59,10.95,36
-100,-100,-100,-100,-100,-51,-49,-100,-51,-35,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-87,-41,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-89,-56,-100,-100,-100,-100,-100,-100,-86,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-63,-100,-89,-100,-100,-100,-60,-100,-100,-100,-100,-76,-76,-77,17.59,10.95,36
-100,-100,-100,-100,-100,-51,-51,-100,-52,-33,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-86,-40,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-89,-57,-100,-100,-100,-100,-100,-100,-86,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-63,-100,-89,-100,-100,-100,-60,-100,-100,-100,-100,-76,-76,-76,17.59,10.95,36
-100,-100,-100,-100,-100,-51,-51,-100,-51,-35,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-86,-40,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-89,-56,-100,-100,-100,-100,-100,-100,-86,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-63,-63,-100,-89,-100,-100,-100,-60,-100,-100,-100,-100,-75,-76,-76,17.59,10.95,36
-100,-100,-100,-100,-100,-51,-49,-100,-51,-32,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-87,-40,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-89,-56,-100,-100,-100,-100,-100,-100,-87,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-60,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-69,-63,-100,-89,-100,-100,-100,-60,-100,-100,-100,-100,-76,-76,-76,17.59,10.95,36
-100,-100,-100,-100,-100,-67,-67,-100,-62,-32,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-79,-89,-89,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-87,-38,-100,-80,-82,-100,-100,-81,-100,-80,-100,-100,-100,-100,-100,-87,-80,-100,-100,-100,-100,-100,-100,-87,-100,-100,-57,-100,-100,-100,-72,-71,-71,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-82,26.68,13.44,37
-100,-100,-100,-100,-100,-67,-67,-100,-67,-33,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-78,-89,-89,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-85,-38,-100,-79,-81,-100,-100,-81,-100,-80,-100,-100,-100,-100,-100,-87,-79,-100,-100,-100,-100,-100,-100,-87,-100,-100,-56,-100,-100,-100,-71,-72,-70,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-82,26.68,13.44,37
-100,-100,-100,-100,-100,-66,-60,-100,-62,-35,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-76,-89,-89,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-85,-38,-100,-81,-79,-100,-100,-79,-100,-80,-100,-100,-100,-100,-100,-87,-81,-100,-100,-100,-100,-100,-100,-89,-100,-100,-55,-100,-100,-100,-72,-71,-71,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-82,26.68,13.44,37
-100,-100,-100,-100,-100,-62,-66,-100,-60,-35,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-77,-89,-89,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-87,-38,-100,-79,-80,-100,-100,-80,-100,-80,-100,-100,-100,-100,-100,-87,-78,-100,-100,-100,-100,-100,-100,-89,-100,-100,-56,-100,-100,-100,-71,-72,-71,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-82,26.68,13.44,37
-100,-100,-100,-100,-100,-63,-67,-100,-66,-35,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-76,-89,-89,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-86,-38,-100,-80,-79,-100,-100,-82,-100,-80,-100,-100,-100,-100,-100,-87,-79,-100,-100,-100,-100,-100,-100,-89,-100,-100,-56,-100,-100,-100,-72,-71,-72,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-82,26.68,13.44,37
-100,-100,-100,-100,-100,-62,-63,-100,-62,-35,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-78,-89,-89,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-100,-100,-100,-87,-38,-100,-80,-80,-100,-100,-78,-100,-80,-100,-100,-100,-100,-100,-87,-79,-100,-100,-100,-100,-100,-100,-88,-100,-100,-56,-100,-100,-100,-71,-71,-71,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-82,26.68,13.44,37
